track_id,track_name,track_album_id,TRACK_POP,duration_ms,release_year,danceability
3pkAXVKxK1ctM2xyI11lwF,Yes,0KWYXNuYAqohFcJ0Xp58rZ,25,323126,2019,0.814
4tEC9OF9Dpom0NhDTdbyUI,Bullerengue,4u4Z2RUJf0Qx0fA8KMfWPB,32,411595,2019,0.808
3Pj3VNBiTul7IWE4TSkIqu,Free Falling,0YrMaKR9CI9ZH6iv6n7cyM,43,205079,2019,0.716
3fhIcgC43tVEJUVWunEK8z,Masquerade,45WDMOPMIGard0Ak3VH4BA,37,456123,2019,0.626
07Y1gaU5oQfWm0WTyaQR4D,Cigarette,3UABtsLE1ygwAUCPW0YTqv,33,236139,2019,0.837
6QVpd3pb1Tq9gqZ8g3Zm3q,Deep Dark,0JxUSnO2VhcxYHUjgAfjjv,29,309677,2019,0.653
0zeoeHdThN0z9V8AAaQ2ML,Slow It Down,6MrIetX0CcUM11da8yHuyu,28,348387,2019,0.726
5oy5ilENOJEPYMUSJy8mCy,Dancing in the Light,64RfHnaxVu0ez6GF5GfC4k,28,327000,2019,0.606
0ZNULDYfk5zZ0XHNGSWOZb,Wildfire,6wnpbZSNqBlvc11vrM0UfF,43,192000,2019,0.686
0DjBIx0EIjHd8aQFt4Krgo,Love For Latinas - Radio Edit,0Y34tlLBHvXq8JhJIcr4iB,31,218880,2019,0.623
3H0ur5M43dIYkwjwlGc88i,Desperation,5iITAoGk2Wq3fBfaLCcQF9,30,329524,2019,0.684
2J2xb5PQDrWpH6XmP08Qgz,Spectral,2caTjwaf5NSzj4EgBubsuO,27,192923,2017,0.616
2y6B3sGYAiHzZYqs1AmQ1e,Breathless,2arpqPO7vEhvqhiGnQIVnM,35,280271,2019,0.826
3fj1n4HME7WJZSbJUBoC7b,Purys Nippis - Faites Leur La Danse Remix,1OMXX2U1mQwPrYVd8qIiyB,24,333852,2014,0.705
1J7tWscDLyZmaKu4TYr069,Never Giving Up - English Version,0Gzv0sHKiAhJCB2wDqeF8P,20,241500,2019,0.613
76GXOX2b5MASAaRSdPfJck,Shockwave,7AYycKkJ5VSRHMC7D5mA3F,40,210000,2019,0.7
1tcopkXao8UXreKCxzC4vu,Too Many,5PYv6PsRxfUDXP0o3R32Xj,30,294346,2019,0.795
6oRvENNqrApixVobU92sb2,Nami,2Sat37WMUn15D9mCKTMJZU,27,336000,2018,0.596
5jpe3La1qz7jKxTRv85JE9,Retrida,5nbTxSUGStzaVZl4d3FgkF,51,499208,2019,0.797
3MzjsbSLrWi2RdGGRN5OVt,Crazy Things at Night,30bDgqr98wlsqBcMX9WYj6,41,234190,2019,0.703
1VEGK2gd6XLCAelmxrCQYK,Laine de verre,7bwEjEjfv0li4YNbudFwiQ,24,300000,2019,0.578
7AbKYW44T87KRuHGQeD1U3,Kobol - Original Mix,3fW2Lw1qLyr7z2I6BLvZDR,27,351999,2019,0.735
3lr5gr3qhiLoEgy66c9PVH,Ghosts,0CZDQ8eIhQp7zBbLdlJjwW,39,220593,2020,0.45
5T4M2lKzdHml7MUwQYrvkb,How Is That,2LlaOh0UMccJhcdYqtxmPY,27,243902,2019,0.736
0X2tXCkLUBUjkFrP9RfOpG,Bulletproof - House Mix,2GXQT3BqJRQ8lM97z3n6Ha,30,247500,2019,0.643
3HyMV2yCaI35Vy5Zddfe9H,Calypso - Original Mix,6JUsBN1QpqfkfnOd45sCzW,27,330000,2019,0.701
3jE5fTV7ntTAVqxTU9G69T,Epilogue - Elska Remix,5nZeb4Ms7nd40gykqW6zpw,24,396938,2019,0.641
14srO7F6k4mePDXHihdJIl,No Time to Be,1AWiDiSVB5EdQuaBjv573y,26,340645,2019,0.765
4qYOklNXYrprSeR5kAFoOo,Cosmic Waves - Original Mix,0kGBOhRc5XfF0YGXQVPxLl,34,213585,2019,0.602
0H0fVT71MjSGlJB0jeL9l7,The Walker,331G0ZdSUrnxWAd6SnJoC2,0,394398,2019,0.852
6Cl6xuMCZ05WD8IKrA1YcZ,Brain Extract,4RNjqJTazAvOO3Yy4zrpuf,32,417263,2019,0.749
4mZGiWz2bqaenimlUZ59T5,Styx - Original Mix,2nHH3fZjIOEGXmFD0T1OjR,30,238147,2019,0.7
6fYRgMy5JyRtCCupQK5j0E,Million Voices,7FmlMSAyVcaxetitVJCfuo,51,187150,2019,0.466
2shD8wlebq8fDg6ChqOPkC,Lights Go Down,1NYgb2NDh6zWxF9mYgxRSs,59,155520,2019,0.741
2r4mpuIYFgKsjeykJTQMqX,Nice To Meet Ya - Diplo Remix,3UuXPv0M71CU6m3On0wIwb,65,215474,2019,0.719
7GvzyeeBMoDlC9OziuPMQQ,Ok Without You,6bonQ3d5MdnDI9Bw5ni21s,67,170880,2018,0.665
3VSNFbj9mhR5DXy7UXRkDZ,Back for a Fight,0fULJSlPpGry8XlqjlgB7t,38,209032,2019,0.813
382fuVEZi9acM1bYGp2Zbx,Loco Papi,284WBRr2OFtzI8qWV593Kt,47,178560,2019,0.759
2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,6DPGJNJf9crOOe2pyRjF6S,69,182400,2019,0.689
79zshLLUoqncCBkd9YfVUE,Light,5VUFsE0HYIg5g01pl7hmpv,77,185916,2019,0.36
0VDazr5nn6zpfjyXR7ZWXd,Something Like That,6ffcpnaUecLcpNj6Nx56jw,58,164160,2019,0.722
78WUUxoUBoLKn2hgfPupWQ,DAYLIGHT,3WU47tzEBef9T0SIyn6S7l,53,154828,2019,0.732
6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,6RlifxGX8F3IijsJXkTIlq,77,166452,2019,0.797
16QlvcrfQPyRLfbxcXu0VG,Therapy,6zZDKjrm9LeK9F1MgochAH,69,150753,2019,0.504
0P5lXk4fg0682IgDyK7GFM,I'm Blue - Club Mix,785itgCjNtYOiRpu1SIDoo,65,150000,2019,0.735
0LtKw37CYqXqsRF9pyDGGx,Thing For You - David Guetta Remix,6gx82bA4SOtNQsuPzaEUeU,62,203226,2019,0.44
0lXQJKX1wPjFOwyLXAHj9z,Alone Again,3Zq5lXW9l8lOTLqTWJgbaO,33,226479,2020,0.522
0Qp1IH1EkRCNabfgzxNMUT,The Wall,4w68G9ohlk8eiePpr3Dd4a,61,159500,2019,0.682
5dwkH86siu5ssq03GzXZnw,No Stress - Sofi Tukker Remix,2lh4UK9kUiKWy2aocnP4hf,40,248365,2019,0.584
5TR2ewQtnmctoiwBoPTCuM,Breath,2vdCGXDWZgcUHVuLhsQU9t,40,163000,2019,0.708
4kyrRm0GmJbg16CEGEHXUK,Why Can't You See,0bteBucqMhR3EvyBV8ddHh,51,186929,2019,0.591
0lz4rVOk2ovGAS5aWjaPTA,Children,3ogv1GgIeGp8DPGmJky4zI,58,158438,2019,0.576
1UYeBP5nafTM5uKcoKkNTN,Stars,14P0pGZFYQYZdfd9p52wIl,50,165469,2019,0.616
2Y3P9IFAeNGH9qTZDp9N6W,Day Or Night,3WCAbSvgGztK9VoqAY76ox,67,174375,2019,0.619
7AHBjnDdrzVS1GcND9SrTq,Ibiza (Desaparecidos Vs Walter Master J) - Raf Marchesini & Simone Farina 2K19 Remix Extended,2CjdJUStXZh0hfKVJf1eWW,44,270627,2019,0.733
6Cx2GmS5FEWsQru5jQGr40,Violence - Teo Moss Remix,0eXWVyG8ATaIwzDZUjPmSD,24,281250,2014,0.639
5V6LQGcEwh65pULxet2v9u,Why Boy - Club Mix,2j5Q67gDQjpoisme6Dg7mc,56,167624,2019,0.64
7qwQ2UGJnixDow4kyz9PDe,Push It,5Q1hBd7Oaaa8CVHTQAnfS2,60,141429,2019,0.873
3IkLIde5nKEm06EklU9qzX,Something Shiny - Radio Edit,0yo9Kx1FlPd5BB1PBrMiKh,23,224340,2018,0.67
3HNs1UAn7OZQiby7DXTIYl,Oblivion (feat. Amber Van Day),4xG7w6o7w2ah1W2a3tPgaV,70,192296,2019,0.916
04wllvXvWOkZS5NugzeS8O,Lost,13FrOWDba1sGvu10ofSKFr,37,272124,2019,0.616
3z2wLXSa03K4UD6ytjraOJ,Lucky Star,47UJpYuze0b43FsMvXNrlP,10,158302,2019,0.671
7MMV0p9GGiOaQaTvvjELC7,Clocks - Radio Edit,1Jc1QFdUpxnXtX7ojtGpCd,50,185598,2019,0.561
5XBgLpobYbg7odqJz2bmvl,Never Wanna Leave,6n0bHrgR0cQUfTdzCMecBP,45,196190,2019,0.691
2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),1WowOfXnw3DlwgjyzlAU4Q,69,213000,2019,0.639
3mruwwpKfG5NYmnEr6O5Dw,Post Malone (feat. RANI) - VIZE Remix,2idnYaYkAG2xDus7xk1yNZ,72,154839,2019,0.687
2lhoNTM4ZkRuheQm4hNH2E,Under Water,2nCEepwRKcqbV8KWS6BA6m,47,196471,2019,0.738
15zRvbhG0iYq5XS8rGcObO,Show Me Love,6DjNgyY8MWkEPLH0ita60D,54,180000,2019,0.504
4tknhO5RmXIxnpoipMKBmG,Monster - Robin Schulz Remix,67PtnkGcMlHCa1RcYSzleO,71,165947,2019,0.475
0kAqaILyqLeIYotgWr4FJz,Not Really (Busta K Remix),4Xw6BzFBGFqSAeKZEeFVJ4,21,206169,2019,0.664
41RSRxdVqnSWlL9Glx95fG,Candy On The Dancefloor,4aKSciNw4kZGWZVGHKmMEO,62,186667,2019,0.709
6QMAf9jRnc0w61og2W4Qzu,Faded,3wmePGOaCMyxRI5i9pTGGj,64,189878,2019,0.685
78XfOXpUShe7mFwhjBEd94,My Best Life (feat. Mike Waters) - Club Mix,499pxoME8SyDn5lwogpwrE,66,198533,2019,0.603
0s6kLU7LZehOlr5M9fSOPC,Don't Hold Back,548LE00NtiWsJoDpC8bkPK,28,211200,2019,0.619
1Gx4ufVcxcGxMTBVGYoRpy,With You,4NYAiyQyocOrYXtt9uEjWl,41,178000,2020,0.498
2btv6lUxX646loJFglJXRw,The Launch,4o2dimfd0Umuqei4gKhZIw,25,207875,2019,0.856
2BtyeeUTc02ezMagpJ3QOp,Feel Better,4ncQaTltmK5OrBS3cgZFxX,29,261303,2019,0.467
7Dcxeks6WbS6jAtz1kYtKQ,Illusion,5iZqFc5AAggiUTlO46nvjf,39,177262,2019,0.586
4PXIif48Cz4SUIQ0JBV8Wz,Zu Den Sternen - Original Mix,5qUNcWLWm9lFySfd6L2GL5,30,480201,2019,0.694
3aLLpM2o1zvvlNXmjhXp62,Physical,36RMjN0MCx7tBv26KJZAFa,16,189165,2020,0.902
0FGdaZ3XAL4Jw6v1rqUcmk,Strange Love - Original Mix,3cfCIEnaWGNGHzejI03RYM,5,386951,2014,0.878
1A9x4TnQrYulOQq6eeqWAH,Cold As Stone,4wDtkmFCK0VAQVX8OA6QDw,32,123231,2019,0.635
3W3fBjnoJHdOOSpB7irZa7,Take U Home,6u9b2wtukouJSQ9hORH7mc,21,217500,2018,0.599
36G7pOjovsyzvASQUuvonN,Change Your Mind,6dJcRwJirPuQwtcpXg01BE,24,240000,2020,0.628
29T5wjKGRJ2JAgWodMQGyf,Be My Oxygen,5p8v0flku3rrJcmm3nA9Yl,32,183410,2019,0.531
6CSwyKLhiDtp0Jue3J8tCA,Time for Mai Tai,4atDVyErDMhfXFeKphb2vz,31,221538,2019,0.825
1cDheV7FoerwJAFtwYG9z0,Deep in Oud,7IjJSngw8KztkORXL611Uf,28,213130,2019,0.74
6O3me92QRsml7rAWIylnGL,Tachyon,7Eppxj8kx0Zd34g7dMnQ6R,39,230374,2019,0.425
4N4PSn6qVzE6O9yAqICo2K,Won't Let You,3fN69pLrt0Tc7jEjWlnu8d,40,210687,2019,0.506
0Ri3VNPcfe3UddOnfvyCgC,Lie Machine,3S7X8vNzYLR7AnQssiZAsw,30,253000,2019,0.81
63VfSf4fqrknzR7H5sb2AS,Pulse,67Poi1UYJLTskodYZV9H5W,33,241395,2019,0.482
1s3DmLaz2fIukAwMwUWTQb,Can't Hide from Love,7iKvwmSMMgo1WXeDf6F6av,36,185871,2019,0.613
3PeLjjqRmSSKmF20mshkwb,Breaking Me,0S5VQk5zHRa5wLJBAbqLPH,41,250760,2019,0.699
7DgZYNDiiOcbXUC7xOy3kb,Shakalaka (Instrumental),78FDYhNkIWSmRfUQAjIJfX,22,143906,2018,0.766
7FQyzz3MRRyIHB2xuPjQhL,Twenties,7413jwxa7Q2UbGbegbuMBj,42,190413,2020,0.733
7lOCuVqblMUwmBrRWLhquh,Inspector Gadget,78sRRgpbdRu3B2B23seshd,23,186548,2020,0.806
7MCiuYq3qomfpThrReHpJt,Stick To What You Got,3WMJMUFY3Tz4GbiasOuitG,36,214528,2019,0.867
4qGH2sCkmVt8nJuKaUXucl,Hummin' To Myself,5nYvk0g6bnGq323izZGcqu,30,222439,2019,0.88
237SYSC33Z7jhBlyAMjgEt,What's the Reason,2wWfWKuSAZoxBqLkuw6XPO,41,181463,2019,0.805
6Dkq076c5757KhhNAHGZ7D,Swag Rag,38TSH5JZ9sePeubL8E8xTC,35,204000,2019,0.876
6WHVTTKagFkDVVprdFAW0Y,Party Like Its 1929,0u0Xj1aspKSmVrxzR7KmgG,42,191989,2019,0.713
3vUyckIq0bDuGRYZdF1hby,Hit the Road Jack,24gAeqpSrFFKKrmwi7HSlF,49,158226,2018,0.888
3kpbLXeL4vSyLB4wYUKP45,Baby Swing - Radio Edit,5UiIQrRqN190WaEFQbTgeZ,37,190143,2019,0.834
2lzI43HVBQHznsFFJ3RKpU,Doo Ding,1BMyqCyvVqi224xWocBtZK,24,251053,2019,0.716
2DIKqQGSPFxCYIuovX2FYQ,Snake Charmer - 1930 Version,7gLhK2YfiR7G5wpoftOzwO,42,185883,2019,0.889
6XSKfR48lYGFOaaBWEMWOb,Spooky (Duke Skellington Remix),1LzVHIVmnN1pEXRN1SpVC8,33,227056,2019,0.874
4SbANbfXNOvfwp4Yt7u5UO,Clockwork,6onmU3BdBPAutzKmH7Yv5U,32,182982,2019,0.972
1fbZDbnXkNXN4wbzme7Kk0,Light up the Night,3S2xhzwwRpvF75lYFwvSSK,17,233879,2019,0.739
0RhxIDb2s9UgXeEBMmKdQ5,Time to Fly,4VUhMC4myKRvUkfa8nWRB1,32,219092,2019,0.88
5y1OClzGRMXQYZ2OP6zvos,Tattoos,3qU4wXm0Qngbtnr5PiLbFX,31,207293,2015,0.83
3U548qE3Pb8R1jdjWotoBz,Sweet Dreams,3hDufvsFxsFq0Lp3klVcuM,39,189677,2019,0.722
1MxCashpyOjvXfnJ2yiLVW,Mr O'Butler,67ptxN84y4vUaS2v1gsA2U,23,199773,2019,0.834
31lJaMTg5i3mrO7U3OyVkq,Not Happy,3phTZHTtOfmBqFP18jrV45,33,167479,2019,0.871
2nvhlJ4ilhKVSy2Hn5b7ij,Puttin' On The Ritz - Disco Mix Radio Edit,4uVHdVG4rwHKZ9uq40mc66,23,161434,2019,0.733
6D57CkE8xH0lagjxG9NjA7,Swing Back,59V27GPwS19mjKDwDY2VCO,25,211983,2019,0.808
4EJbzh663RrFkRepNyU2iX,Waves of 84,3RGWQorboLnvqaAFgRwj4R,49,331500,2019,0.86
3ySsJYEX1UEh5M5gR30vVZ,Bella di notte - Wolfgang Lohr Remix Radio Edit,0rfCK3vo2hValptw5a9Mpk,35,203115,2019,0.827
6ekZ73XINCNJ3ppPaHfViM,You Make Me Happy,1i2zvXaSnEZEcuHv7jaifC,30,178053,2019,0.649
3DkPj7YqFLpQx0vLkSdatH,The Key To Your Ferrari,5o8HSAyl69FTG5SSyJtd0V,21,212039,2019,0.52
0mstBWuKrc5Yq89IZXDMYn,Invisible Man,7reaCe0Mz2F943AIkXyURM,29,203347,2019,0.694
0aUP7s7O3m8xFnQ1Ju0xbZ,Trouble,065YosCANMb3iddT5Dv53h,44,195463,2019,0.688
1DN4zkW3QZjeXAmMJgZJ01,Bangalore Swing,4VqUzmfvHWWST9HaXpPPld,35,199646,2019,0.857
4uHMfLdd3IbY3UgZ8jct43,Mega Run - Downtown Jump,2n9oVYAmwZgLQIdLDE5Ldj,27,202851,2018,0.981
6ftZKIYKzEZBBGCKK1SCGX,Whoopedoo - Varrick Frost Remix,3QAHeoozh7V7vEkALI0iZT,21,166705,2019,0.924
3dgGYPMFF7hMUxwwQ4kfuG,Notte in terza fila - Wolfgang Lohr Remix,41KSm33hVPMPh427zZVHUF,26,189194,2019,0.79
5NwWGVjLvbxJZrJLhcRqm1,Music Has the Power - Radio Edit,5RpBtAjrWqTOKPoHbqWC9z,20,206205,2019,0.695
717lZxxn53x2B0eucGiD1Z,All Night,3UpqazvXFCYmC4yQDL9E8L,59,166613,2012,0.793
5nAJ9W0RqCDzG9IgOfhqKx,Mister Mister,7AIkgj5CchrLCLb3eSGeCL,37,192000,2016,0.893
0FilMYb2ATvOOmJPtEH0t3,Make Me Dizzy (Radio Edit),1a3Ce15aKCM4me0RqMLIUZ,36,250767,2017,0.939
5xqVBEdPfunVN9WYJTJmve,Live Robot Swing,0wf2bl3ph8SCZz9RfYtjI9,20,352259,2019,0.874
75P61qDL1jMCHW13Su8bee,Black Betty,4UUl7aQUKonkS1h5ipMlBC,48,189957,2017,0.832
36kaImsnzRzsU6L4cvWP6s,Delight - Original Mix,61jQJZcSYFp8Qm6zNJoy6m,54,344000,2012,0.801
1ZFkhOsw9Eim8dCgI2SDvX,Pump Up the Jam,1GluJKUaAJ1GgsVtkbu6h0,42,229588,2014,0.795
6fczHcaWu4h7UYLQTXL6w8,Is That Too Much to Ask (feat. Nina Zeitlin),5VOdrHq3pi0FTHQZtBaj7V,40,210467,2014,0.964
6wPnh3MpYkt8cxlZf2Bszf,Dancing Cheek to Cheek - I'm in Heaven Radio Edit,4OfIrQ8IVYxAs7LN2EOoER,29,183051,2017,0.767
5ObZjs0xpRyatTzb8TlbTt,The Great News,6mqarRNta3P6vdmJe4Ptlp,28,189836,2019,0.766
33VUftZBMcYOqQgKyd2N00,St Louis Blues,0RakmcnG9fJgW3GlkfI9iT,43,207914,2019,0.813
7aATFcH1ZVz8bMdosllVSv,FatMan,3LqujbluAF8Xy68CrKh79s,44,308667,2012,0.939
1XKqzVLhioMoFoThIR9mxj,Let's Face the Music and Dance - Electro Swing Mix,7eRx3DHoWlZRQumTHQHBOR,31,178487,2018,0.717
0OuWBW2Q299zvZCdLUPlLx,Jolie Coquine,0AQU2cTRwdbTHkkJLmZZpG,51,225698,2008,0.742
6LbVnwPp8tL1TVX82dXhEv,Bella Ciao,3KaRbxLrXTG873wNNBCrIm,45,174330,2018,0.882
2vLsAbYRoun4zg4wqJCPpl,Party Like It's 1923 - Electro Swing Spin,6pA54RAsvSNh3O05kzJpii,44,208238,2019,0.742
27FnDAhPtmDJkY1GAbYv6B,Whatchugot (Pisk Remix),66xYXPNvt5GAe3eWfXofKb,38,199709,2018,0.877
5fAPaNJs8HQzFi3hVXi2iQ,Wash My Hands,2EOpMCcWNNghidbCnefZVg,48,231515,2010,0.888
3uLySGqoTzZBCyzjVvJ2np,Spend My Time With You (Electro Swing Remix),79hhtMMDbKN49TtlxEkn2Q,22,182835,2014,0.842
6pa4eJcF1Nb40Erov5Cb2I,Dirty Skirt - Radio Edit,2nLv4cb4VQ2vWqfuDSX44S,26,221177,2017,0.824
76zNdWG1x77G6y0D0G1ZDr,Enjoy the Moment,1Zo58diAaOKimtYyzny5LH,30,208541,2014,0.705
27Ny94WTtwbbjN4gY3X0rc,Gringo,32RfCFe6CELmdjuX22NUN4,46,214908,2019,0.869
1HDApabtZoWpGEcWAMMyNM,Miracle,2pTXXzFkdE45dZ6gdfoFUA,33,216224,2019,0.708
6ZcdAII7aNBWqq7ZIjzoQe,Stay (Electro Swing Remix),0MYkQQArOoxc0Kdw88Niad,42,199521,2019,0.706
4gO2T4o9jtWn26zyZuB0Td,Shake Like It's Coming On,1TGncLWoepFNuzvqhftMrN,31,280874,2019,0.868
4cuEaWyqrKxPaYq0570x4A,Ma Petite Tonkinoise (DJ Mibor Radio Edit) [feat. Nicolle Rochelle],40g8qwsEmb9k11QLtUsdO7,20,179048,2014,0.834
26EQeaVitjiudwfLiLpo3D,Life of Crime,6CSDewpPRdP7PVJFDaTlNb,25,199095,2019,0.855
3wunO1P6bAt0FC2rCQwvy9,Don't Give a Damn - Varrick Frost Remix,0yEv5cNeVhMGdFTUL6rGvt,23,246290,2019,0.95
1CmGzrH5UKJZROPnaMWTaQ,Shoot Him Down,46wbJKiMEFOoedTQHYHeEy,40,207587,2014,0.931
30gdgd5rpm2YYNK88DH2G4,Ring Me Up - Soundsystem Mix,0ehi67LKSthha5isGMfTQW,5,254213,2019,0.773
0U0I5P78T1kAW3H6aAKb8h,OhLaLa,6x0CpJFNfLbYaILKDPgwex,22,185739,2019,0.816
1oOW0rWXdkhUeIqOkl2dkw,Everybody Loves My Baby (Swahn Remix),15EmMF64PpspLd9O0KVVMu,26,198613,2017,0.859
4prKnlKzzw1O8KoxjqExdR,Looking Like This,0cMzi6MjuV1PYZMPHObpJh,52,214113,2013,0.74
4dMnt9B6xYOzpdjoxC9YJC,Swingin' Together - C@ in the H@ remix,0803esk64gFD5U27RJxirF,28,231655,2015,0.733
77RFXda1NeUkBIor8iZYJG,Peeping Tom - Original Mix,3Xfd5BOLIhFzSBNiM7MBR6,53,210000,2014,0.72
7eQ7hNCOavwfLl0vrmXjZO,Gin Tonic,6wQbBDdCXdZp5InaBikoka,43,198715,2015,0.871
2mP0c7el8oXRpMOFEix7SJ,Empires,61cobDlEswegUNb8YyU3Ds,37,190509,2016,0.816
64mmB4Jx8eI4tCSDhypE41,Crazy in Love - Electro Swing Version,4rvVYOMFKN0gJeFfvMpgBb,50,234734,2012,0.612
2FOPJIJvirxmqIVeAqeTx2,Why Don't You,4ZfqRwgb84jZYv6SVTYT6X,47,171021,2010,0.774
3VerYSeA9fDRLDCpb9JzSW,Dance With Me,7lDfxkmVcUMefYHtk0hD9T,44,214118,2019,0.774
38LHpxLutK4xQZMB2Hngh5,Istanbul (Not Constantinople),4nkLzdBaKeAHz0MqMWDjf9,46,204413,2013,0.734
4zCxvn6qHK3CosaM3Azaii,Day & Night,3XhtlVfAz9MoDFuOilR7EE,45,247500,2018,0.861
6WjIuiDbLuCvEQPiKBog8m,No Swinggity,4UpqjUupRuSTu27F4YZoio,49,211520,2015,0.864
7iQ1TjOoYi33BupikScqAa,Get A Move On!,66MNxsrJBP9s4xvUssQvXD,42,205667,1999,0.75
1yUC3N6bGNcojpxPS3COYD,Cinnamon Girl - Radio Edit,6PkZWzDQr1vhDFHKTI8YlR,47,240813,2009,0.974
6FTOdb1za7uQV5R929LFwe,Hit & Run - Wolfgang Lohr Remix,11baJFTYO58XviE7cQrvZO,37,316991,2018,0.762
2wAfJqzEXakJyDJeR8hYnW,Fever - Radio edit,3Fx01GHJyoQt1cC6Yu1qL0,41,189679,2018,0.918
0JANCc1DhGuwOBnfaZNzaK,Minnie the Moocher,0hWecQ5wm2BbKegl84GYEx,43,221058,2017,0.715
2wZJLu2kZfZW05Surb58Fs,Dancing Cheek to Cheek - Remix by Sefi Carmel Feat. Gani Tamir,0LrEGL1wlut5B9sWXsomlN,31,225890,2017,0.798
0gcawCt9KlflhyWkqhyS7t,The Olden Days,4GRPVdXTn23IcuziKiZEmi,26,197053,2019,0.845
6BPCpox5FMswnClsJhxaws,Fooling,4zuAowoRC2ojz0QJwbmSUS,32,175500,2019,0.939
3sMleqdCDalZ6xsAQe8xuY,Booty Swing,7p72vm3axkMsrAMBwl7d3T,63,197507,2012,0.85
3bLjQbzmoi3VuvKY54oijG,Don't Rock the Boat - Bart & Baker Remix,6KH2uNYVX141JDC6708dqQ,38,216874,2013,0.904
0BgWPeWF61a6HMpdIG3wUp,"Sing, Sing, Sing - Radio Edit",69ykQ0zMkrzgGSBZ068VUv,35,183871,2018,0.784
7unnkEMBqth617Q8DyhsFd,Let Yourself Go,24LwsnJl1E5hxRxUWTcTRn,40,222187,2018,0.945
39M5ZT6RCX4EM6tspj3hEJ,No Strings Attached,10ZjBJXTmBGUM9YediCIH6,33,246973,2018,0.825
4Cr3846tRMwCqk8Qw181aC,"Top Hat, White Tie and Tails - Radio Edit",6UFKnxNcysZaAoCvpdKjkV,20,163529,2018,0.658
35nsl8YiBIYw1YdNmkmhnk,Lost In The Rhythm - Original Mix,7rKr9KQYB6yL64A5WRUXhH,54,186545,2016,0.879
5BwMDJ3qtKURnpkBRSoifK,Who Gives You That High,5nHwBJx5JHVUu5PFZHeEYD,22,497788,2013,0.97
1cXEPHFzgFTuqGeLZGd7Sk,Flirtatious,07gCnkt7iO3U2FiXNPaccL,20,169802,2019,0.962
5lid9Mve2u56sk6BvAavUf,PiSk Swing,0TOK6eRLMM6TQPbGoS4dd3,35,260905,2019,0.744
4JCXjfuLxoQF88CONYTVdg,Libella Swing,4TEZiXCLTfPn5KJFrQgl7k,39,245787,2013,0.86
0EkF3BiQdvlzQW7VSq9NyF,Scratch Marchin',2yaySlHCikdoHpfK9SNLw5,39,201692,2007,0.915
5e60CEqPnkrex3BI9tWnpU,Snake Charmer,6peplrOutYv7owrzKWkpfY,41,304536,2009,0.867
2fuKdZhBAH6sU0dPPTalDr,Listen,11SVqghiGsS3CRBZ5ucBw3,44,223760,2009,0.874
7zGeoy0A1F7NU0wgI4mqoY,Andrew's Break,1NXXCKZkUy2yG4i2kkTY42,43,218797,2011,0.904
1r6c5dGV2MQmRmSyDpE5lG,The Trumpet,1R4ui8n4qEd9400avJNIpv,37,290691,2011,0.744
3IJRPnVHSO7G20e2BGZbCN,Cheek to Cheek - Swing Hop Mix,3psreUEAHDnhtvgJRVFtk1,45,180754,2019,0.591
55KhvVzqoaNEgaRTDmu6Zg,Hold the Night,1EWFmpi36vurwa8xRzye8E,46,260307,2010,0.727
7uyBkmyIS07Sp3lcEAZAsS,Sunny Side Of The Street,5MND5tzyzQEhuy9Vrzz0ms,41,254609,2011,0.829
42l9bIPPT5555p3KeY83y2,Geraldines Routine,3puL2tpgDZy8zVGlx2GY1l,49,188911,2012,0.817
3vKqNw4TfDPY2UcWosAscs,Very Nice People,5SqULWKwqf6knpJQ6HD73V,43,182419,2019,0.797
6kK2YbF8boQl32Lqkai3Ca,All Night,4TEZiXCLTfPn5KJFrQgl7k,56,166400,2013,0.797
122VojpyCCBN3SGQQo77Ra,Shala-Lala-La,6oAxhF4HUEXlL8KByAXrkJ,51,195118,2016,0.651
1DxJG8xDWh8T83w6IR8YRx,Mr Magpie - Jamie Berry Remix,11baJFTYO58XviE7cQrvZO,44,224588,2018,0.868
2AljeKmM4Moi21lYEzOHU8,Smoking Room,3SxNifroyuI7xfbq8tdZIn,39,258500,2019,0.962
0Et6FzUqC5JJbxwmACdTlt,It Ain't Right,5sfwKqlG3O3YYLccq5NoPB,42,218631,2018,0.881
0aH8X88VkmMpDK6tGcwRd1,Kisse Misse,4SJhQGeBNDF9Pugij6yhr2,44,177143,2018,0.682
2peYxS4wKuwbOxcw8frdHb,Joe's Break,03I3VyuR6iUv6slsu8USlF,40,248000,2018,0.761
4eQKQ5ZO4UlSUzskVqFU0d,Lullaby,73KjLxHjBCmF1MF3Iw5405,43,280413,2018,0.893
6vQwuQSRhj9ZCQHEb7qet2,Re-Charleston (Radio Edit),0zFY28BzgmNsz7EvZp7UKo,42,167360,2018,0.848
0yFu8XNnKr0ium4NrmWCtB,Button Up,7rA6iTmGOEzJNtKGjh41Hl,39,203077,2018,0.822
14RrzxMs07EhE8bUso5Pso,Mambo Rap,1WqRiGdw8QFI9yMVqDCEQF,50,203946,2018,0.94
5l1deuLMR3ZqRAdq5SpVeE,What Lana Says,0bgECObKJgewcwX2Vt7vGC,47,279200,2018,0.603
